"Silt loam"||"154320981"|"156953805"
"Sandy loam"||"154317032"|"156953521"
"Silt loam"||"154321498"|"156953748"
"Silt loam"||"154317446"|"156953878"
"Loamy sand"||"154317003"|"156954643"
"Silt loam"||"154318053"|"156953768"
"Coarse sand"||"154317077"|"156952998"
"Loamy sand"||"154318583"|"156953176"
|"Material"|"154319161"|"156950584"
"Silt loam"||"154318574"|"156953580"
"Sandy loam"||"154320982"|"156953806"
"Loamy sand"||"154317078"|"156952999"
"Silt loam"||"154317975"|"156950888"
"Sandy loam"||"154322521"|"156952395"
"Sandy loam"||"154318629"|"156950991"
"Sandy loam"||"154318042"|"156951142"
"Silt loam"||"154321704"|"156951005"
|"Stones"|"154318596"|"156951040"
"Sandy loam"||"154322525"|"156953594"
"Sandy loam"||"154320991"|"156953313"
"Coarse sandy loam"||"154320784"|"156954632"
"Loamy sand"||"154317021"|"156953518"
"Silt loam"||"154318079"|"156952162"
"Sandy loam"||"154321509"|"156951380"
"Silt loam"||"154317052"|"156951538"
"Sandy loam"||"154318572"|"156953579"
|"Stones"|"154318607"|"156951171"
"Coarse sandy loam"||"154322499"|"156951204"
|"Stones"|"154321508"|"156951104"
"Silt loam"||"154317964"|"156954729"
"Sandy loam"||"154317435"|"156952275"
"Silt loam"||"154317983"|"156953300"
"Silt loam"||"154317063"|"156952415"
"Sandy loam"||"154318616"|"156951444"
"Coarse sand"||"154318585"|"156953177"
"Sandy loam"||"154319206"|"156953308"
|"Material"|"154318027"|"156950550"
"Silt loam"||"154318617"|"156951445"
"Sandy loam"||"154317454"|"156954034"
"Sandy loam"||"154321505"|"156951527"
"Sandy loam"||"154320769"|"156951003"
"Silt loam"||"154320980"|"156954028"
"Sandy loam"||"154318606"|"156950900"
"Fine sandy loam"||"154321712"|"156950860"
"Sandy loam"||"154317066"|"156951598"
"Silt loam"||"154317465"|"156954453"
"Loamy sand"||"154317002"|"156954485"
"Sandy loam"||"154320758"|"156952588"
"Sandy loam"||"154319169"|"156951499"
"Sandy loam"||"154319195"|"156950727"
|"Stones"|"154318064"|"156951376"
"Coarse sandy loam"||"154322510"|"156953935"
"Silt loam"||"154317055"|"156951392"
"Sandy loam"||"154318627"|"156950718"
"Sandy loam"||"154318575"|"156953744"
"Silt loam"||"154321531"|"156951032"
"Silt loam"||"154322536"|"156950997"
"Silt loam"||"154317439"|"156952279"
"Sandy loam"||"154318626"|"156950990"
"Silt loam"||"154321520"|"156954603"
"Sand"||"154317001"|"156950955"
"Sandy loam"||"154322495"|"156951070"
"Loam"||"154321697"|"156952204"
"Sandy loam"||"154320940"|"156951498"
"Silt loam"||"154319191"|"156950854"
"Sandy loam"||"154317048"|"156951391"
"Silt loam"||"154320973"|"156954152"
"Silt loam"||"154320754"|"156952307"
"Sandy loam"||"154317946"|"156951530"
"Sandy loam"||"154317043"|"156951119"
|"Stones"|"154320949"|"156951076"
"Coarse sandy loam"||"154318049"|"156954440"
"Sandy loam"||"154317957"|"156951242"
"Coarse sandy loam"||"154319210"|"156954061"
"Sandy loam"||"154318075"|"156952412"
"Sandy loam"||"154317033"|"156953239"
"Fine sandy loam"||"154318038"|"156951562"
"Sandy loam"||"154320951"|"156951209"
"Sandy loam"||"154319201"|"156953740"
"Silt loam"||"154319180"|"156952109"
"Sandy loam"||"154320962"|"156952403"
"Coarse sand"||"154317070"|"156951871"
"Sandy loam"||"154317968"|"156951453"
"Silt loam"||"154317450"|"156953812"
"Coarse sandy loam"||"154321723"|"156954473"
"Coarse sandy loam"||"154317081"|"156953151"
"Silt loam"||"154317012"|"156954770"
"Loamy sand"||"154318031"|"156951139"
"Silt loam"||"154320780"|"156953733"
"Silt loam"||"154318597"|"156951461"
"Silt loam"||"154320765"|"156950613"
"Sandy loam"||"154321707"|"156950616"
"Coarse sandy loam"||"154322509"|"156954182"
"Silt loam"||"154320963"|"156952535"
"Loamy sand"||"154318035"|"156951560"
"Silt loam"||"154322498"|"156951203"
|"Stones"|"154317054"|"156951117"
"Sandy loam"||"154317022"|"156953236"
"Silt loam"||"154321526"|"156952709"
"Loam"||"154321536"|"156951452"
"Sandy loam"||"154318056"|"156953605"
"Coarse sandy loam"||"154318044"|"156954724"
"Sandy loam"||"154319164"|"156951355"
"Silt loam"||"154317471"|"156953475"
"Silt loam"||"154317972"|"156950760"
"Very fine sandy loam"||"154317011"|"156954646"
"Silt loam"||"154317961"|"156954445"
"Sandy loam"||"154318623"|"156950597"
"Coarse sandy loam"||"154317462"|"156954737"
"Sandy loam"||"154320776"|"156951004"
"Loamy sand"||"154318586"|"156952921"
"Coarse sandy loam"||"154319173"|"156951079"
"Loamy coarse sand"||"154317982"|"156953585"
"Sandy loam"||"154321696"|"156952590"
"Silt loam"||"154317044"|"156951249"
"Loamy sand"||"154317085"|"156952996"
"Loam"||"154318615"|"156951443"
"Sandy loam"||"154320989"|"156953312"
"Fine sandy loam"||"154318034"|"156951559"
"Silt loam"||"154320757"|"156952310"
"Coarse sandy loam"||"154318046"|"156954725"
"Coarse sandy loam"||"154318045"|"156954601"
"Loamy sand"||"154317074"|"156951749"
"Sandy loam"||"154317950"|"156951108"
"Silt loam"||"154317037"|"156954617"
"Fine sandy loam"||"154320978"|"156953910"
"Loam"||"154317065"|"156952416"
"Coarse sandy loam"||"154320785"|"156954412"
"Sandy loam"||"154317026"|"156953628"
"Sandy loam"||"154317053"|"156951539"
"Silt loam"||"154321714"|"156950734"
"Sandy loam"||"154317440"|"156952563"
"Sandy loam"||"154321694"|"156952589"
"Loamy sand"||"154317000"|"156950682"
"Sandy loam"||"154322537"|"156950602"
"Silt loam"||"154317951"|"156951383"
"Sandy loam"||"154318608"|"156951313"
"Sandy loam"||"154321527"|"156950884"
"Sandy loam"||"154317451"|"156954033"
"Sandy loam"||"154318066"|"156951377"
"Sandy loam"||"154319171"|"156951078"
"Fine sand"||"154317076"|"156952997"
"Sandy loam"||"154319192"|"156950855"
"Silt loam"||"154321727"|"156953194"
"Silt loam"||"154318055"|"156953316"
"Silt loam"||"154318630"|"156950843"
"Sandy loam"||"154317064"|"156952547"
"Loam"||"154319184"|"156952397"
"Coarse sandy loam"||"154317464"|"156954452"
"Coarse sandy loam"||"154317962"|"156954728"
"Sandy loam"||"154321516"|"156951240"
"Loamy coarse sand"||"154317075"|"156951872"
"Silt loam"||"154317029"|"156953631"
"Coarse sandy loam"||"154320787"|"156954414"
"Silt loam"||"154318076"|"156952544"
"Sandy loam"||"154319182"|"156952396"
"Sandy loam"||"154320756"|"156952309"
"Silt loam"||"154319205"|"156953707"
"Silt loam"||"154318065"|"156951101"
"Fine sandy loam"||"154319193"|"156950999"
"Sandy loam"||"154317041"|"156951118"
"Loamy coarse sand"||"154317443"|"156953721"
"Silt loam"||"154321715"|"156950861"
"Sandy loam"||"154317442"|"156953720"
"Coarse sand"||"154317084"|"156953149"
"Coarse sandy loam"||"154321517"|"156954382"
"Loam"||"154320967"|"156952117"
"Fine sandy loam"||"154322539"|"156950606"
"Coarse sand"||"154318582"|"156952919"
"Coarse sand"||"154317019"|"156953422"
|"Gravel"|"154317019"|"156953423"
"Sandy loam"||"154317432"|"156952429"
"Loam"||"154318619"|"156951026"
"Sandy loam"||"154322497"|"156951202"
"Coarse sandy loam"||"154318593"|"156954037"
"Sandy loam"||"154322528"|"156953757"
|"Material"|"154321725"|"156953373"
|"Material"|"154320959"|"156950835"
"Loam"||"154317973"|"156951035"
"Silt loam"||"154317453"|"156953915"
"Sandy loam"||"154319203"|"156953705"
"Loam"||"154317441"|"156952431"
"Silt loam"||"154321506"|"156951526"
|"Stones"|"154317949"|"156951529"
"Silt loam"||"154317040"|"156954457"
"Silt loam"||"154320941"|"156951497"
"Coarse sand"||"154317073"|"156951748"
"Loamy coarse sand"||"154320777"|"156953890"
"Coarse sandy loam"||"154317960"|"156954444"
"Sandy loam"||"154320970"|"156952536"
"Fine sandy loam"||"154317015"|"156953235"
"Silt loam"||"154319194"|"156951000"
"Coarse sandy loam"||"154322507"|"156954180"
"Sandy loam"||"154318078"|"156952161"
"Coarse sandy loam"||"154317463"|"156954451"
"Silt loam"||"154319172"|"156951354"
|"Stones"|"154322496"|"156951346"
"Sandy loam"||"154321705"|"156950614"
"Silt loam"||"154320948"|"156951208"
"Fine sandy loam"||"154317452"|"156953809"
"Coarse sandy loam"||"154320952"|"156954059"
"Silt loam"||"154320778"|"156953333"
"Sandy loam"||"154322518"|"156952143"
"Silt loam"||"154317969"|"156951454"
"Sandy loam"||"154321726"|"156953479"
"Silt loam"||"154322517"|"156952141"
"Silt loam"||"154321528"|"156950885"
"Sandy loam"||"154318054"|"156953604"
"Sandy loam"||"154318604"|"156951172"
"Loam"||"154317014"|"156954647"
"Fine sandy loam"||"154320767"|"156950610"
"Coarse sandy loam"||"154320788"|"156954415"
"Sandy loam"||"154321504"|"156951525"
"Fine sandy loam"||"154320974"|"156954025"
"Loamy coarse sand"||"154319204"|"156953706"
"Sandy loam"||"154317980"|"156953695"
"Coarse sand"||"154317004"|"156954767"
|"Gravel"|"154317004"|"156954768"
"Loamy coarse sand"||"154322529"|"156953593"
"Loam"||"154320755"|"156952308"
"Fine sandy loam"||"154317030"|"156953520"
|"Stones"|"154318067"|"156951102"
"Silt loam"||"154321515"|"156951381"
"Silt loam"||"154322508"|"156954181"
"Silt loam"||"154319183"|"156952528"
"Sandy loam"||"154318578"|"156953349"
"Sandy loam"||"154319162"|"156950585"
"Loamy coarse sand"||"154321497"|"156953298"
"Sandy loam"||"154317971"|"156951034"
"Silt loam"||"154317025"|"156953627"
"Loam"||"154318043"|"156951270"
"Sandy loam"||"154320766"|"156951002"
"Silt loam"||"154320985"|"156953908"
"Sandy loam"||"154321716"|"156950862"
"Coarse sandy loam"||"154319211"|"156953938"
"Coarse sandy loam"||"154318048"|"156954439"
"Silt loam"||"154318047"|"156954602"
"Loam"||"154317437"|"156952277"
"Sandy loam"||"154321525"|"156952708"
"Silt loam"||"154322501"|"156951347"
"Silt loam"||"154317448"|"156953810"
"Sandy loam"||"154322538"|"156950603"
|"Material"|"154320760"|"156953370"
"Silt loam"||"154319200"|"156950609"
"Sandy loam"||"154320976"|"156954155"
"Coarse sandy loam"||"154320955"|"156953840"
"Coarse sandy loam"||"154318589"|"156953813"
|"Gravel"|"154317072"|"156951747"
"Coarse sand"||"154317072"|"156951746"
"Sandy loam"||"154317948"|"156951528"
"Coarse sandy loam"||"154317036"|"156954741"
"Silt loam"||"154321706"|"156950615"
"Sandy loam"||"154321688"|"156952458"
"Sandy loam"||"154318069"|"156951522"
"Sandy loam"||"154322527"|"156953704"
"Sandy loam"||"154317974"|"156950887"
"Fine sand"||"154318581"|"156953035"
|"Stones"|"154319174"|"156951210"
"Silt loam"||"154320966"|"156952116"
"Silt loam"||"154320786"|"156954413"
"Silt loam"||"154322519"|"156952144"
"Sandy loam"||"154317470"|"156953191"
"Sandy loam"||"154322490"|"156951492"
"Coarse sandy loam"||"154319214"|"156954185"
"Sandy loam"||"154320944"|"156951350"
"Silt loam"||"154317433"|"156952562"
"Silt loam"||"154318620"|"156950594"
"Silt loam"||"154318609"|"156951039"
"Silt loam"||"154321695"|"156952460"
"Silt loam"||"154319215"|"156954186"
"Sandy loam"||"154320965"|"156952115"
"Sandy loam"||"154317008"|"156955231"
"Sandy loam"||"154318058"|"156951378"
"Silt loam"||"154319189"|"156950852"
"Sandy loam"||"154320775"|"156950731"
|"Material"|"154322512"|"156950981"
"Silt loam"||"154318631"|"156950845"
"Fine sandy loam"||"154320771"|"156950858"
"Sandy loam"||"154321717"|"156950863"
"Coarse sandy loam"||"154317963"|"156954605"
"Sandy loam"||"154322534"|"156950724"
"Silt loam"||"154320945"|"156951075"
"Silt loam"||"154319163"|"156950586"
"Loamy sand"||"154318032"|"156951412"
"Silt loam"||"154317459"|"156954164"
"Loam"||"154321503"|"156951382"
"Coarse sandy loam"||"154320956"|"156953841"
"Sandy loam"||"154318037"|"156951561"
"Coarse sandy loam"||"154317952"|"156951109"
"Sandy loam"||"154318633"|"156950847"
"Loam"||"154318074"|"156952543"
|"Stones"|"154321514"|"156951106"
"Sandy loam"||"154321703"|"156953335"
"Coarse sandy loam"||"154317466"|"156954454"
"Sandy loam"||"154317016"|"156953517"
"Silt loam"||"154320975"|"156954154"
"Silt loam"||"154318622"|"156950596"
"Silt loam"||"154320774"|"156950859"
"Loam"||"154317944"|"156951110"
"Silt loam"||"154321692"|"156952314"
"Silt loam"||"154322526"|"156953307"
"Coarse sandy loam"||"154317050"|"156951536"
|"Stones"|"154319170"|"156951353"
"Loam"||"154322520"|"156952526"
"Sandy loam"||"154321496"|"156953584"
"Silt loam"||"154321724"|"156954474"
"Silt loam"||"154318073"|"156952411"
"Loam"||"154322515"|"156952142"
"Silt loam"||"154320988"|"156953600"
"Coarse sand"||"154317017"|"156953420"
"Loam"||"154319181"|"156952110"
"Fine sandy loam"||"154317068"|"156951599"
"Sandy loam"||"154317028"|"156953630"
"Coarse sandy loam"||"154317039"|"156954456"
"Sandy loam"||"154320764"|"156950612"
"Sandy loam"||"154320977"|"156954027"
"Loam"||"154318077"|"156952160"
"Sandy loam"||"154317027"|"156953629"
"Silt loam"||"154318611"|"156950749"
"Coarse sandy loam"||"154321518"|"156954383"
"Silt loam"||"154321702"|"156953893"
"Fine sandy loam"||"154318580"|"156953351"
"Loamy sand"||"154317006"|"156954645"
"Loam"||"154320964"|"156952404"
"Very fine sandy loam"||"154318040"|"156951415"
"Loam"||"154321529"|"156950886"
"Silt loam"||"154317444"|"156953722"
"Loam"||"154317970"|"156950759"
"Silt loam"||"154322531"|"156950851"
"Sandy loam"||"154317079"|"156953150"
"Sandy loam"||"154320753"|"156952587"
"Coarse sand"||"154317018"|"156953421"
"Loam"||"154317061"|"156952261"
"Sandy loam"||"154321713"|"156951007"
"Silt loam"||"154319207"|"156953595"
"Sandy loam"||"154318051"|"156953766"
"Coarse sand"||"154318033"|"156951140"
|"Gravel"|"154318033"|"156951141"
"Silt loam"||"154318062"|"156951235"
"Coarse sandy loam"||"154318579"|"156953350"
"Silt loam"||"154322530"|"156953306"
"Silt loam"||"154318591"|"156953815"
"Silt loam"||"154320789"|"156954633"
"Sandy loam"||"154317007"|"156954644"
"Sandy loam"||"154317981"|"156953299"
"Loam"||"154318612"|"156951025"
"Sandy loam"||"154319196"|"156951001"
"Silt loam"||"154322541"|"156950605"
"Silt loam"||"154317057"|"156952546"
"Sandy loam"||"154320779"|"156953891"
"Sandy loam"||"154318600"|"156951462"
|"Stones"|"154317955"|"156951243"
"Sandy loam"||"154317445"|"156953723"
"Coarse sandy loam"||"154321718"|"156954758"
"Sandy loam"||"154319185"|"156952529"
"Sandy loam"||"154321507"|"156951379"
"Sandy loam"||"154322504"|"156951071"
"Coarse sandy loam"||"154317959"|"156954443"
"Sandy loam"||"154320986"|"156953710"
"Silt loam"||"154319175"|"156951211"
"Loam"||"154317434"|"156952430"
"Silt loam"||"154322494"|"156951495"
"Sandy loam"||"154321691"|"156952313"
"Sandy loam"||"154318036"|"156951413"
"Silt loam"||"154319212"|"156954183"
"Sandy loam"||"154320937"|"156951077"
"Coarse sandy loam"||"154318590"|"156953814"
"Coarse sandy loam"||"154322505"|"156954178"
"Coarse sandy loam"||"154317038"|"156954455"
"Sandy loam"||"154318601"|"156951041"
"Sandy loam"||"154322516"|"156951984"
"Fine sand"||"154317083"|"156952891"
"Silt loam"||"154320768"|"156950729"
"Silt loam"||"154322542"|"156950725"
"Sandy loam"||"154321533"|"156951033"
"Sandy loam"||"154317455"|"156953916"
